,date,source,title,author,url
63,2023-01-10T18:59:49Z,"{'id': 'fox-news', 'name': 'Fox News'}","After Biden border visit, senators from both parties witness migrant crisis first-hand",Adam Shaw,https://www.foxnews.com/politics/biden-border-visit-senators-both-parties-witness-migrant-crisis-first-hand
64,2023-01-05T02:30:07Z,"{'id': 'fox-news', 'name': 'Fox News'}",TUCKER CARLSON: This was a 'manufactured panic' about Russia,Tucker Carlson,https://www.foxnews.com/opinion/tucker-carlson-manufactured-panic-about-russia
65,2023-01-05T20:56:57Z,"{'id': 'fox-news', 'name': 'Fox News'}","McCarthy set to lose 9th speaker vote, as Donalds and Hern split GOP votes",Jessica Chasmar,https://www.foxnews.com/politics/mccarthy-set-lose-9th-speaker-vote-donalds-hern-split-gop-votes
66,2023-01-07T12:00:08Z,"{'id': 'fox-news', 'name': 'Fox News'}",McCarthy is finally Speaker. But he's not weak like you think. Now he can deploy the 'crazy boss' strategy,K.T. McFarland,https://www.foxnews.com/opinion/mccarthy-finally-speaker-not-weak-like-think-can-deploy-crazy-boss-strategy
67,2023-01-12T16:07:05Z,"{'id': 'fox-news', 'name': 'Fox News'}",Dems join GOP in vote to block Biden from selling strategic oil reserves to China,Peter Kasperowicz,https://www.foxnews.com/politics/dems-join-gop-vote-block-biden-selling-strategic-oil-reserves-to-china
68,2023-01-04T07:00:13Z,"{'id': 'fox-news', 'name': 'Fox News'}",Pete Buttigieg brought husband Chasten on military aircraft to attend sporting event in Netherlands,Thomas Catenacci,https://www.foxnews.com/politics/pete-buttigieg-brought-husband-chasten-military-aircraft-attend-sporting-event-netherlands
69,2023-01-12T13:00:45Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden's war on your kitchen continues with proposed gas stove ban,Dan Savickas,https://www.foxnews.com/opinion/biden-war-your-kitchen-continues-proposed-gas-stove-ban
70,2023-01-13T16:04:59Z,"{'id': 'fox-news', 'name': 'Fox News'}","GOP rep introduces bill to restart border wall construction, days after Mexican president lauds Biden",Adam Shaw,https://www.foxnews.com/politics/gop-rep-introduces-bill-restart-border-wall-construction-days-mexican-president-lauds-biden
71,2023-01-13T16:43:17Z,"{'id': 'fox-news', 'name': 'Fox News'}","Senate candidate Katie Porter responds to toxic workplace allegations, says she expects 'people to work hard'",Houston Keene,https://www.foxnews.com/politics/senate-candidate-katie-porter-responds-toxic-workplace-allegations-says-she-expects-people-work-hard
72,2023-01-15T11:00:36Z,"{'id': 'fox-news', 'name': 'Fox News'}","Former undercover spy turned 3-term congressman Will Hurd headed to New Hampshire, sparking 2024 speculation",Paul Steinhauser,https://www.foxnews.com/politics/former-undercover-spy-turned-3-term-congressman-will-hurd-headed-new-hampshire-sparking-2024-speculation
73,2023-01-16T07:00:19Z,"{'id': 'fox-news', 'name': 'Fox News'}",'Not a place I'd want to be in': Will Biden's classified documents debacle hamper a 2024 re-election bid?,"Aubrie Spady, Ashley Papa",https://www.foxnews.com/politics/will-bidens-classified-documents-debacle-hamper-2024-reelection-bid
74,2023-01-20T15:54:30Z,"{'id': 'fox-news', 'name': 'Fox News'}",Who wants to tear down Mt. Rushmore?,Brianna Herlihy,https://www.foxnews.com/politics/who-wants-tear-down-mt-rushmore
75,2023-01-26T18:16:52Z,"{'id': 'fox-news', 'name': 'Fox News'}","Nearly 200 GOP lawmakers blast Biden's EPA for targeting farmers, ranchers: 'Egregious federal overreach'",Thomas Catenacci,https://www.foxnews.com/politics/nearly-200-gop-lawmakers-blast-bidens-epa-targeting-farmers-ranchers-egregious-federal-overreach
76,2023-01-28T08:51:32Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden's Parole Program: Migrant families rush Miami airport after GOP lawsuit,Caroline Elliott,https://www.foxnews.com/us/bidens-parole-program-migrant-families-rush-miami-airport-after-gop-lawsuit
77,2023-01-28T01:27:20Z,"{'id': 'fox-news', 'name': 'Fox News'}",Harmeet Dhillon says Republicans ignore grassroots base at their 'peril',"Paul Steinhauser, Lee Ross",https://www.foxnews.com/politics/harmeet-dhillon-says-republicans-ignore-grassroots-base-peril
78,2023-01-25T02:04:35Z,"{'id': 'fox-news', 'name': 'Fox News'}","House Speaker McCarthy rejects Jeffries' demand to reappoint Schiff, Swalwell to Intelligence Committee",Greg Wehner | Fox News,https://www.foxnews.com/politics/house-speaker-mccarthy-rejects-jeffries-demand-reappoint-schiff-swalwell-intelligence-committee
79,2023-01-05T02:07:37Z,"{'id': 'fox-news', 'name': 'Fox News'}",Arizona judge's decision on election misconduct challenged by Kari Lake,Greg Wehner,https://www.foxnews.com/politics/arizona-judges-decision-election-misconduct-challenged-kari-lake
80,2023-01-19T21:19:20Z,"{'id': 'fox-news', 'name': 'Fox News'}",Appeals court questions Avenatti's conviction appeal in Nike case,Associated Press,https://www.foxnews.com/us/appeals-court-questions-avenatti-conviction-appeal-nike-case
81,2023-01-05T22:52:18Z,"{'id': 'fox-news', 'name': 'Fox News'}",Kevin McCarthy spotted in heated discussion with GOP holdout amid House speaker vote gridlock,Joe Schoffstall,https://www.foxnews.com/politics/kevin-mccarthy-spotted-heated-discussion-with-gop-holdout-house-speaker-vote-gridlock
82,2023-01-16T20:27:13Z,"{'id': 'fox-news', 'name': 'Fox News'}",Alabama Gov. Kay Ivey sworn in for 2nd full term,Associated Press,https://www.foxnews.com/politics/alabama-gov-kay-ivey-sworn-2nd-full-term
83,2023-01-14T04:30:56Z,"{'id': 'fox-news', 'name': 'Fox News'}",SEAN HANNITY: Do you want somebody like Hunter Biden having access to America's secrets?,Fox News Staff,https://www.foxnews.com/media/sean-hannity-biden-classified-hunter-biden
84,2023-01-30T22:42:23Z,"{'id': 'fox-news', 'name': 'Fox News'}",Biden administration proposes expanding access to no-cost birth control under Obamacare,Paul Best,https://www.foxnews.com/politics/biden-administration-proposes-expanding-access-no-cost-birth-control-obamacare
