title,date,index,neg_s,neu_s,pos_s,compound_s,neg,neu,pos,compound
Rift grows within Democratic Party over Israeli-Palestinian conflict as violence intensifies,2021-05-18,154.0,0.0040363636363636365,0.029836363636363637,0.002490909090909091,-0.0035490909090909097,0.121,0.776,0.102,-0.9919
"5 things to know for May 18: Coronavirus, policing, abortion, Gaza, Havana Syndrome",2021-05-18,155.0,0.00434,0.03566,0.0,-0.007224,0.084,0.856,0.061,-0.9801
"Biden administration notified Congress of $735 million weapons sale to Israel earlier this month, before violence began",2021-05-17,156.0,0.007138888888888889,0.020638888888888887,0.0,-0.02461111111111111,0.118,0.827,0.055,-0.9974
"Biden 'expressed his support for a ceasefire' in call with Israeli Prime Minister, White House says",2021-05-17,157.0,0.0,0.06010526315789473,0.010070175438596493,0.03186140350877193,0.117,0.783,0.1,-0.9873
Netanyahu vows to continue strikes on Gaza as Israel pounds Hamas targets,2021-05-17,158.0,0.0008085106382978724,0.03768085106382978,0.004063829787234042,0.008976595744680852,0.1,0.848,0.052,-0.9945
More than 25 Democratic senators call for immediate ceasefire in Middle East,2021-05-17,159.0,0.01311111111111111,0.04094444444444444,0.0015,-0.05173888888888889,0.105,0.848,0.047,-0.9907
Israel-Palestinian conflict marks its deadliest day as scenes of horror unfold in Gaza,2021-05-16,160.0,0.004596491228070176,0.07542105263157894,0.0077192982456140355,0.007187719298245614,0.141,0.778,0.081,-0.9988
"Palestinians deserve the same security, equality and right to a homeland as the Israelis",2021-05-17,161.0,0.0011282051282051281,0.022692307692307692,0.001794871794871795,0.008158974358974358,0.067,0.823,0.11,0.9941
The latest violence between Israel and Palestinians will end when both sides can declare victory. But it will be no more than a truce,2021-05-16,162.0,0.007404255319148936,0.07529787234042554,0.002404255319148936,0.0,0.122,0.793,0.085,-0.9948
Tensions between Israel and Palestinians are sky-high. Here's what you need to know,2021-05-12,163.0,0.0025753424657534245,0.011123287671232877,0.0,-0.010382191780821918,0.095,0.826,0.079,-0.9819
Biden faces an angry rift in his own party over Israeli-Palestinian conflict,2021-05-16,164.0,0.009816326530612247,0.12506122448979592,0.008,-0.003877551020408162,0.129,0.775,0.096,-0.9964
"Israeli strikes hit home in Gaza refugee camp, media offices as conflict intensifies",2021-05-15,165.0,0.0031666666666666666,0.038075757575757575,0.004212121212121212,0.002334848484848485,0.118,0.823,0.059,-0.999
Multiple crises at home and abroad provide a reality check for Biden's White House,2021-05-15,166.0,0.0,0.04060869565217391,0.0028695652173913043,0.009230434782608696,0.092,0.827,0.08,-0.9875
"At least 10 Palestinians killed by Israeli soldiers in violent confrontations in West Bank, as Gaza rocket fire enters fifth day",2021-05-14,167.0,0.00256,0.01744,0.0,-0.012972,0.135,0.825,0.04,-0.999
Whatever happened to Jared Kushner's peace plan?,2021-05-14,168.0,0.014146341463414636,0.11753658536585365,0.014658536585365853,0.0015121951219512183,0.082,0.822,0.096,0.9041
Israel launches more strikes on Gaza as fears of a ground invasion grow,2021-05-14,169.0,0.0036136363636363636,0.019113636363636364,0.0,-0.01474090909090909,0.153,0.809,0.038,-0.9994
The week in 12 headlines,2021-05-14,170.0,0.051,0.25466666666666665,0.02766666666666667,-0.30073333333333335,0.149,0.764,0.087,-0.921
White House not bending to pressure from progressives to condemn Israel,2021-05-14,171.0,0.016073170731707317,0.12051219512195122,0.00975609756097561,-0.030648780487804877,0.146,0.774,0.08,-0.9982
Heavy artillery fire on Gaza escalates violence as clashes between Arabs and Jews rock Israeli cities,2021-05-13,172.0,0.0054,0.03685714285714286,0.0006000000000000001,-0.020722857142857144,0.149,0.816,0.035,-0.9997
The explosion of Israeli-Palestinian violence poses a test for Biden,2021-05-13,173.0,0.012724137931034482,0.07862068965517242,0.01206896551724138,-0.006544827586206895,0.112,0.746,0.142,0.8467
Netanyahu warns against 'lynchings' as clashes between Arabs and Jews rock Israeli cities,2021-05-13,174.0,0.004878048780487805,0.042975609756097564,0.0009268292682926829,-0.019560975609756098,0.125,0.862,0.013,-0.9982
Biden speaks with Netanyahu as Israeli and Palestinian violence pulls US focus back to Middle East,2021-05-12,175.0,0.003242424242424243,0.055681818181818186,0.001681818181818182,-0.008903030303030303,0.097,0.775,0.128,0.993
"67 killed in Gaza, 7 killed in Israel as UN warns conflict could turn into 'full-scale war'",2021-05-12,176.0,0.0009821428571428572,0.03473214285714286,0.0,-0.0031767857142857145,0.183,0.74,0.077,-0.9993
Battle between Israel and Hamas is an unwelcome surprise for Biden,2021-05-12,177.0,0.009571428571428573,0.019,0.0,-0.026837142857142858,0.149,0.766,0.085,-0.9976
"Israel holds all the cards in Jerusalem, yet the city has never been more divided",2021-05-11,178.0,0.0,0.02113953488372093,0.002116279069767442,0.005813953488372093,0.083,0.828,0.09,-0.5187
At least 35 killed in Gaza as Israel ramps up airstrikes in response to rocket attacks,2021-05-11,179.0,0.0,0.015129032258064515,0.001,0.003262903225806452,0.154,0.784,0.063,-0.9994
Israel launches airstrikes after rockets fired from Gaza in day of escalation,2021-05-10,180.0,0.015111111111111112,0.049466666666666666,0.0020666666666666667,-0.05152,0.121,0.817,0.062,-0.9977
Yair Lapid gets mandate to try to form next Israeli government,2021-05-05,181.0,0.009066666666666667,0.16526666666666667,0.025666666666666667,0.02527333333333333,0.012,0.866,0.122,0.9794
"5 things to know for May 5: Covid-19, Facebook, Mueller probe, Afghanistan, Israel",2021-05-05,182.0,0.004857142857142857,0.0633095238095238,0.0032619047619047623,-0.003702380952380953,0.058,0.862,0.08,0.9645
Netanyahu misses deadline to build a new government. Here's what comes next,2021-05-04,183.0,0.016333333333333335,0.28203703703703703,0.035,0.07014444444444444,0.047,0.806,0.147,0.9973
Deadline looms for Netanyahu to build new government in Israel,2021-05-04,184.0,0.0288,0.5852,0.0861,0.23085999999999998,0.032,0.804,0.164,0.9932
"As families bury their dead, recriminations begin over deadly crush at a religious festival in Israel",2021-05-02,185.0,0.0036363636363636364,0.05772727272727273,0.006840909090909091,0.006122727272727272,0.137,0.763,0.1,-0.9933
The facts around leaked audio about John Kerry,2021-05-01,186.0,0.0,0.04,0.0,0.0,0.036,0.922,0.042,0.5785
Crush at religious festival in Israel's Mount Meron kills 45 people,2021-04-30,187.0,0.01,0.0472,0.0028000000000000004,-0.029692,0.12,0.798,0.083,-0.9901
Israel religious festival crush kills 45,2021-04-30,188.0,0.008544117647058824,0.03698529411764706,0.005933823529411765,-0.018026470588235293,0.155,0.747,0.098,-0.9997
Dozens of Palestinians injured in police clashes as Jewish extremists chanting 'Death to Arabs' march in Jerusalem,2021-04-23,189.0,0.0,0.058823529411764705,0.0,0.0,0.086,0.828,0.085,-0.8176
Biden hosts global climate change summit on Earth Day,2021-04-21,190.0,2.4096385542168674e-05,0.002864457831325301,0.00012349397590361448,0.0024626506024096385,0.042,0.839,0.118,1.0
America's enemies line up to put Biden to the test,2021-04-14,191.0,0.00568421052631579,0.011859649122807018,0.0,-0.015131578947368421,0.144,0.776,0.079,-0.9987
Mysterious blackout in Iran threatens to undermine nuclear talks,2021-04-12,192.0,0.0026545454545454546,0.032054545454545454,0.0016545454545454545,-0.01005090909090909,0.111,0.824,0.064,-0.9961
Israeli army chief appears to hint at possible role in Iran nuclear site incident,2021-04-11,193.0,0.00153125,0.0585625,0.00240625,-0.0007843750000000003,0.097,0.814,0.089,-0.9446
"5 things to know for April 6: Covid-19, infrastructure, LGBT rights, Israel, Russia",2021-04-06,194.0,0.0,0.05093877551020408,0.010285714285714285,0.027487755102040816,0.095,0.79,0.114,0.9646
"Israel's election aftermath: The good, the bad and the ugly",2021-04-05,195.0,0.036585365853658534,0.23058536585365855,0.0498780487804878,0.03990487804878049,0.111,0.747,0.142,0.9507
"In a jarring day for Israel, Netanyahu's corruption trial resumes as coalition talks heat up",2021-04-05,196.0,0.029250000000000005,0.4870555555555555,0.06705555555555558,0.15023333333333333,0.05,0.834,0.116,0.9947
Israel election exit polls point to stalemate for Netanyahu,2021-03-23,197.0,0.014833333333333332,0.30883333333333335,0.051333333333333335,0.17248333333333335,0.062,0.767,0.171,0.9985
"5 things to know for March 23: Boulder, Covid-19, Israel, White House, China",2021-03-23,198.0,0.0013777777777777777,0.0376,0.0054666666666666665,0.01783111111111111,0.08,0.806,0.115,0.9918
The most promising AstraZeneca trial yet,2021-03-22,199.0,0.0,0.01951219512195122,0.004878048780487805,0.008809756097560977,0.078,0.846,0.076,-0.4492
Netanyahu credits himself with bringing Israel 'back to life.' Now he hopes his Covid-19 campaign will save his political future,2021-03-22,200.0,0.021171875,0.36903125000000003,0.047328125000000006,0.08205000000000001,0.08,0.809,0.11,0.9951
Emiratis accuse Netanyahu of exploiting normalization deal for election gain,2021-03-18,201.0,0.015481481481481481,0.22825925925925925,0.015481481481481481,-0.010474074074074077,0.037,0.9,0.063,0.8861
Israel vaccination 'green pass' may offer a glimpse of a post-Covid future,2021-03-11,202.0,0.0008478260869565217,0.042630434782608695,0.0,-0.0033282608695652176,0.052,0.826,0.122,0.9983
Vice President Kamala Harris waits for her own portfolio as she settles into new role,2021-03-10,203.0,0.0,0.013888888888888888,0.0,0.0,0.022,0.858,0.12,0.9996
"$1.9 trillion Covid-19 rescue bill in sight, as variant 'increasing exponentially' in US",2021-03-08,204.0,0.0011016949152542373,0.015847457627118644,0.0,-0.010972881355932202,0.069,0.847,0.083,0.9695
The latest on the coronavirus pandemic and vaccines,2021-03-03,205.0,0.00011320754716981132,0.006777358490566038,0.0006566037735849056,0.00326188679245283,0.041,0.874,0.085,0.9999
Saudi Arabia is experiencing the downside of betting on the Trump family,2021-02-26,206.0,0.0034666666666666665,0.06319999999999999,0.0,-0.019733333333333332,0.064,0.87,0.066,-0.3182
Oil spill leads Israel to close beaches as it faces one of its 'most severe ecological disasters',2021-02-22,207.0,0.00668421052631579,0.09857894736842106,0.0,-0.025994736842105265,0.064,0.856,0.08,0.8437
"Netanyahu, long a supporter of LGBTQ rights, courts homophobes and racists in bid to cling to power",2021-02-22,208.0,0.014836734693877553,0.16393877551020408,0.025346938775510204,0.015495918367346937,0.118,0.739,0.144,0.9679
What's behind Biden's snub of Saudi Crown Prince Mohammed Bin Salman,2021-02-17,209.0,0.0021111111111111113,0.02011111111111111,0.0,-0.0070711111111111105,0.078,0.839,0.083,0.2949
Biden speaks with Netanyahu after delay raised questions,2021-02-17,210.0,0.020095238095238097,0.3831428571428571,0.025333333333333336,0.0714952380952381,0.029,0.894,0.077,0.9643
White House to communicate with Saudi King instead of crown prince as US reassesses relationship,2021-02-17,211.0,0.0,0.047619047619047616,0.0,0.0,0.06,0.867,0.073,-0.458
Biden is hitting the reset button with Israel,2021-02-15,212.0,0.028894736842105265,0.30071052631578943,0.03881578947368421,0.03911842105263158,0.084,0.774,0.142,0.9962
Netanyahu's wait for a call from Biden raises questions about US priorities,2021-02-12,213.0,0.007806451612903225,0.20735483870967739,0.010629032258064516,0.010153225806451616,0.047,0.848,0.105,0.9976
Diplomats condemn Netanyahu's settlement drive after Israeli troops destroy Bedouin camp three times in a month,2021-02-10,214.0,0.0006666666666666666,0.02875,0.003916666666666666,0.018661666666666667,0.055,0.879,0.065,0.9209
Calls grow for Trump's removal after Capitol riot,2021-01-07,215.0,0.0003660377358490566,0.0008918238993710692,0.0,-0.0010216352201257862,0.117,0.803,0.08,-1.0
"5 things to know for February 8: Coronavirus, impeachment, stimulus, Israel, India",2021-02-08,216.0,0.007365384615384616,0.05846153846153846,0.011115384615384614,0.01244423076923077,0.089,0.798,0.114,0.9846
Israeli Prime Minister Benjamin Netanyahu pleads not guilty to corruption charges,2021-02-08,217.0,0.03366666666666667,0.4092777777777778,0.05705555555555556,0.07507777777777777,0.05,0.876,0.074,0.8149
Israel's risky rhetoric on Iran,2021-02-02,218.0,0.04219444444444444,0.2364166666666667,0.05466666666666667,0.034225,0.106,0.756,0.138,0.9886
February 1 coronavirus news,2021-01-31,219.0,0.00016740088105726873,0.003753303964757709,0.000486784140969163,0.0019288546255506606,0.06,0.859,0.082,0.9998
Biden and Netanyahu's decades-long friendship faces new test after Israel's Prime Minister went all in for Trump,2021-02-01,220.0,0.021746031746031753,0.35407936507936505,0.0526984126984127,0.09658253968253967,0.054,0.813,0.133,0.9993
"China's President Xi Jinping pushes global cooperation, saying 'arrogant isolation will always fail'",2021-01-25,221.0,0.0,0.04,0.0,0.0,0.056,0.876,0.068,0.8476
Facebook suspends Israeli Prime Minister Benjamin Netanyahu-linked chatbot for breaking its privacy rules,2021-01-25,222.0,0.026555555555555554,0.39366666666666666,0.02422222222222222,0.009233333333333328,0.059,0.848,0.093,0.7598
Glad-handing Biden begins foreign diplomacy with the telephone,2021-01-22,223.0,0.0,0.030303030303030304,0.0,0.0,0.044,0.892,0.063,0.972
"World leaders welcome Biden with praise, pleas, and parting shots at Trump",2021-01-20,224.0,0.0018780487804878048,0.019841463414634147,0.002682926829268293,0.0027341463414634146,0.053,0.765,0.182,0.9998
January 19 coronavirus news,2021-01-18,225.0,0.0,0.002036659877800407,0.0,0.0,0.056,0.871,0.073,0.9998
"Sheldon Adelson, Republican kingmaker and casino magnate, has died at 87",2021-01-12,226.0,0.009559999999999999,0.028760000000000004,0.00168,-0.012082000000000002,0.054,0.827,0.119,0.998
"Israel isn't a democracy, it's an 'apartheid regime,' rights group says",2021-01-12,227.0,0.0,0.03186666666666667,0.0014666666666666667,0.012726666666666666,0.051,0.863,0.087,0.9876
January 10 coronavirus news,2021-01-09,228.0,0.0,0.014066666666666667,0.0007481481481481482,0.003122222222222222,0.061,0.874,0.065,0.3414
January 9 coronavirus news,2021-01-08,229.0,0.0,0.007978991596638656,0.00042436974789915967,0.0017710084033613445,0.057,0.884,0.059,-0.9171
The latest on the coronavirus pandemic and vaccines,2021-01-08,230.0,0.00010316139767054909,0.004675540765391015,0.0002129783693843594,0.0005643926788685526,0.05,0.873,0.077,0.9999
January 7 coronavirus news,2021-01-07,231.0,0.00019435736677115987,0.008818181818181817,0.00039184952978056425,0.0010633228840125394,0.046,0.88,0.074,0.9996
World leaders condemn 'horrifying' riot at US Capitol building,2021-01-06,232.0,0.003876923076923077,0.022353846153846155,0.004538461538461538,0.0011107692307692296,0.141,0.753,0.106,-0.997
January 6 coronavirus news,2021-01-05,233.0,0.0001211340206185567,0.007610824742268041,0.0,-0.0008201030927835051,0.067,0.858,0.075,0.978
What to make of Iran's half-measures,2021-01-04,234.0,0.0,0.022702702702702703,0.004324324324324324,0.016551351351351353,0.145,0.767,0.088,-0.9969
